分類	エリア	施設コード	施設名	テキスト	総合	サービス	立地	部屋	設備・アメニティ	風呂	食事	旅行の目的	同伴者	宿泊年月	投稿者	年代	性別	投稿回数
A_レジャー	04_道後	32253	ビジネスホテル泰平別館	良かったです。	4	4	4	4	4	4	4	ビジネス	一人	Thu Mar 05 00:00:00 JST 2015	よっちゃん17956013	30代	男性	121
A_レジャー	04_道後	43995	ホテルＮｏ１松山	繁華街がすぐそばでコンビニも目の前にあり便利なホテルです。部屋は少し狭いですが、新しいせいもあり綺麗で良かった。最上階の大浴場は良かったが、露天風呂は湯の温度が低く早々に部屋内に戻りました。駐車場は幅が少し狭いですが道路からの出入りは見通しが良く楽でした。朝食は洋食のメニューがもう少し充実していればと思いましたが、リーズナブルな値段で良い方でした。ビジネスユースにはちょうどいいホテルだと思います。	4	4	4	3	3	4	-	その他	一人	Sun Oct 25 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	11376	道後温泉　ホテル八千代	４人で宿泊したのですが、部屋の鍵が１つしかなかったので、温泉に入る時間を調整しないといけないのは不便でした。朝食時、娘だけ体調が優れず、部屋で寝ていると伝えると、すぐにおにぎりを準備していただけたりしたので、おもてなしの気遣いが感じられてありがたかったです。	4	5	4	3	3	3	3	レジャー	家族	Mon Aug 03 00:00:00 JST 2015	ゆらら9893	40代	男性	4
A_レジャー	04_道後	20469	道後温泉　オールドイングランド　道後山の手ホテル	非常に落ち着いた雰囲気で、とても良かった。フロントの方々の対応も○。お風呂も清潔感が有りゆっくり出来ました。同行者が水風呂が有ると良いのに...って言ってましたが、私はサウナは使わないので無くても全然OKなのです.......。おススメ出来るホテルだと思います。	4	5	4	4	4	4	-	レジャー	仕事仲間	Mon May 18 00:00:00 JST 2015	ＴＡＫＵ1969	40代	男性	5
A_レジャー	04_道後	16718	道後の宿　葛城（旧：ホテル葛城）	「３湯めぐり」にひかれて宿泊しました。施設が古いという書きこみもあったので、お風呂以外はそれほど期待していませんでしたが、思っていたよりずっと良かったです。良かった点・３種類のお風呂に入れた。内装の趣味はあまりいいと思えなかったが、お風呂自体は、道後温泉本館よりも、旅館のお風呂の方がのんびりできて良かった。・朝食も夕食も一人で個室風の場所で食べられた。他人を気にしなくていいので、一人でもゆっくり食べられた。・一人で部屋や食事場所を使っているわりに、料金が安かった。施設が古いと聞いていたが、トイレ関係も新しくされていて、別に気になりませんでした。古い旅館システムのせいか、伝えたことが他の働いている人にいきわたっていない、フロントの年配女性の説明がわかりにくいなど、多少気になるところがありましたが、総合的には予想よりかなり良かったと思います。一人宿泊のマイナスがほとんどなかったのが、もっとも良い点でした。	5	3	5	3	3	5	5	その他	一人	Thu Sep 03 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	15271	ビジネスホテル　サンガーデン松山	松山駅からは市電で15分くらいかかりますが運行本数が多いので不便ではありません。部屋は広くはありませんが、必要なものはそろっております。100円の朝食ですが、価格が安いので仕方がないのかもしれませんが、寂しい感じがしました。大通りの面していますが外の音は気になりません。松山に行った際にはまたお願いします。	4	4	3	4	4	4	3	レジャー	一人	Sat May 16 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	10861	道後温泉　宝荘ホテル	12月16日家内と宿泊しました。道後本館に近く、ミカンジュースのサービスに家内とも満足。ただ当日、風が強く屋上露天風呂は寒かったです、岩風呂は最高でした。朝食バイキングは種類も多く満腹になりました。	4	4	4	4	4	5	4	レジャー	家族	Wed Dec 16 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	7030	道後温泉　ホテル古湧園（こわくえん）	値段の割に、お料理は食べ切れない程あり満足です。到着後、部屋に案内されましたが、ローカ 部屋共にクーラーがあまり効いておらず…残念でした。アメニティーも、歯ブラシだけでした。総合的には、星3つかな…	3	3	4	3	2	3	4	レジャー	家族	Sat Aug 15 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	142569	松山道後ビジネスホテルさくら	２月２０日に泊まりました。道後温泉の中心部でありながら静かな立地です。部屋は広く掃除が行き届き，ベッドもゆったりとしていました。なにより道後温泉本館（坊ちゃんの湯）まで歩いて５分ぐらいで，温泉好きにはたまりません。近隣においしい店もありました。ビジネスのついでに温泉も楽しみたい方には満足できると思います。	5	5	5	5	5	5	-	ビジネス	一人	Fri Feb 20 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	932	ホテルクラウンヒルズ松山（ＢＢＨホテルグループ）	ベッドのマットレスが最高に良かったです。コミックがあるのも、リクライニングチェアーがあるのも良かったです。大浴場にもう一つ工夫があると申し分ありませんでした。	4	4	3	5	4	2	3	ビジネス	一人	Sat Jul 04 00:00:00 JST 2015	ゆうきあおい3522	30代	男性	49
A_レジャー	04_道後	140784	たかのこのホテル	館内もきれいで大浴場もあり、またキャンペーン時の安いときに予約したいと思います。	5	5	5	5	5	4	-	ビジネス	一人	Wed May 20 00:00:00 JST 2015	have a dog	40代	男性	13
A_レジャー	04_道後	148952	ＣＡＮＤＥＯ　ＨＯＴＥＬＳ（カンデオホテルズ）松山大街道	松山でいつも宿泊しているホテルが満室で急遽手配させて頂きました。車移動なのでホテル内に駐車場がなく、契約駐車場の案内もなかった為ちょっと心配していましたが、直前に確認をさせて頂くと契約駐車場があるとのことで、名前を教えて頂き無事駐車しました。ただ、その駐車場は一般駐車場で、立地条件もよいことから時間帯によっては満車で入庫出来ないこともありそうでした(実際私も出庫を待っての入庫でした)。契約駐車場がある旨ホテルの案内ページに記載して頂きたいのと、契約駐車場を増やして頂きたいかなぁ!?と思いました(他にもあればすみません)。ホテル事態にはすごく満足しております。ホテル全体がよい香りに包まれ(ちょっときつく感じる時もありましたが…)雰囲気もよく、仕事での宿泊がすごくもったいなく、プライベートでゆっくりしたいホテルでした。	5	5	4	5	5	5	5	ビジネス	一人	Wed Dec 09 00:00:00 JST 2015	suika21	40代	女性	3
A_レジャー	04_道後	951	東京第一ホテル松山	スタッフの方の対応がとってもよく、準備されたお部屋も松山城を望めるいいおへやでした。が、他の宿泊者が夜遅くに大声でしゃべったり、部屋でどんどんしているのがやかましくなんどもめがさめました。いままで宿泊したホテルであまり他の人のだす音が気になったことはなかったので、壁が薄いのか...?と、思いました。あと、ベットの枕元に壁をはさんでトイレがある配置だったので、連れを起こしてしまいそうで水を流すのをためらいました。	4	5	4	4	3	3	-	その他	家族	Sat Sep 19 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	17668	道後温泉　茶玻瑠	親切な対応し、食事も美味しくて、大満足。	5	5	5	5	5	5	5	レジャー	一人	Mon Nov 30 00:00:00 JST 2015	good taste8379	30代	女性	2
A_レジャー	04_道後	27716	奥道後　壱湯の守（いちゆのもり）（旧　ホテル奥道後）	露天風呂など風情があって良かったです。食事もおいしくいただきました。	4	4	3	4	3	5	4	レジャー	一人	Wed Sep 23 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	130460	南道後温泉　ホテルていれぎ館	久万へゴルフのため泊まった、何より風呂が最高です、次も必ず利用します。	5	4	5	4	4	5	-	レジャー	家族	Fri Aug 28 00:00:00 JST 2015	四万十のおいさん	60代	男性	32
A_レジャー	04_道後	15420	ホテル泰平	部屋が古いために汚く感じるが全体のコスパは良い。特に朝ご飯は素晴らしいの一言です。	4	3	3	2	3	4	5	ビジネス	一人	Wed May 27 00:00:00 JST 2015	まくどまっく	40代	男性	8
A_レジャー	04_道後	17668	道後温泉　茶玻瑠	ホテルは、道後温泉本館に近く、道後温泉界隈を観光するなら大変良い立地です。お湯は透明で綺麗です。大浴場は、不思議な臭いがしました。露天風呂は屋上、ゆづき城跡や街など眺められ、大変気持ちが良いです。食事は、コース以外に、いかめしとカレーがおかわり自由。熱いコールにサービスもあり、お腹いっぱいになりました。部屋は、畳敷きのシングルとツインのベット。ソファー。なかなか居心地よいです。障子戸を開けると外がよく見えます。4階でしたので、外からもよく見えるかもしれません。冷蔵庫や隣の音もうるさくないです。照明は、どこのホテルでも悩まされます。ある程度は暗くできますが、常夜灯には明るすぎかも。クーラーは、調節できますが、お布団が分厚いのが唯一、難点でした。	5	5	5	4	5	5	5	ビジネス	その他	Sat Aug 01 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	15880	道後温泉　にぎたつ会館	部屋も広く、街の中心地にも比較的近く快適であった。駐車場も広い。フロントも対応も良かった。	5	5	4	5	5	5	4	レジャー	一人	Thu Aug 13 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	220	松山全日空ホテル	事前リクエストにも応えていただき、ありがとうございました。ベッドメイクも気持ちよく、快適に過ごせました。加湿器も大容量でよかったです。利用客層もあると思いますが、全体的に男性的な雰囲気なので、メイク用の鏡など女性向けのものも充実してほしいです。朝食はたくさん並んでいました。味はまあまあ‥量が減ってもいいのでもう少しグレードアップすると嬉しいです。ありがとうございました。	4	3	4	4	3	-	3	レジャー	恋人	Tue Dec 29 00:00:00 JST 2015	さもわさん	30代	女性	4
A_レジャー	04_道後	16719	道後温泉　花ゆづき	7月10日に家族で宿泊しました。道後本館からすぐの立地でしたの，チェックインしてすぐ利用しました。ホテルも部屋がきれいで，食事会場も結婚式場のような部屋で，全体的に高級感がありました。夕食の伊予牛は，期待以上にやわらかく，とても美味しかったです。11階の露天風呂の温度も調度よく，あまりにすばらしかったので，夜も翌朝も花ゆづきさんのお風呂を利用してしまいました。葛城を利用せず勿体なかったのですが・・・。サービス面も本当は申し分なかったのですが，こちらがせっかちだからなのか，仲居さんとうまくコミュニケーションが取れなかったので，減点させていただきました。	5	4	5	5	5	5	5	レジャー	家族	Fri Jul 10 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	10861	道後温泉　宝荘ホテル	立地、風呂は良かったが、洗面所が古かった。バイキングの和食は美味しかったが、洋食がいまひとつ。	4	3	5	3	2	4	4	ビジネス	一人	Thu Jul 16 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	11376	道後温泉　ホテル八千代	先日、先祖の墓参りに帰省した帰り、母と親戚とともに道後温泉に宿泊しようと思い八千代さんにお世話になりました。ホテル到着から心温まるおもてなしを受け皆感激仕切りでした。食事も食べきれないくらい出していただきどれも大変おいしくいただきました。中でも食事係の担当の方には気さくに話をしていただき、すごく対応も良かったです。温泉も落ち着いた内装と道後温泉の古来の湯に心身とも癒されました。ロビーの方やすれ違う従業員の方一人ひとりに気持ちの良いおもてなしをしていただき、また道後に来たときは八千代さんにお世話になりたいと思いました。	5	5	5	5	4	4	5	レジャー	家族	Fri May 15 00:00:00 JST 2015	かぼす1166	40代	男性	3
A_レジャー	04_道後	108156	道後やや	小さい子供と泊まりましたが、靴を脱いで上がれるので良かったです。お風呂は道後温泉にも近く、部屋のお風呂を使うことはありませんでした。	4	4	4	4	4	3	4	レジャー	家族	Fri May 29 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	13429	道後温泉　大和屋本店	以前から宿泊をしたいと思っていたのですがようやく念願が叶いました。大満足です。部屋も温泉も素晴らしかったです。	5	5	5	5	5	5	5	ビジネス	一人	Wed Jun 24 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	108156	道後やや	ホテルは新しいめできれいでした。部屋が空いていたためサービスでシングルからダブルにしてもらえたのはよかったです。ただ、いつもしてもらえないと思うので、評価しにくいです。広さはダブルでも思ったより狭かったです。入り口のオレンジジュースは温かくなっていて美味しくない。冷えてればのめるかも。そもそも、常温で置いていて大丈夫か気になるところ。深夜に夜食がわりでおにぎりをおいてあったのはとてもよかった。お風呂はシャワーだけ。まぁ道後温泉だから要らないかもしれないけど。	4	4	3	2	4	2	-	ビジネス	一人	Wed Nov 11 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	20712	えひめ共済会館	街中という立地でコンビニも近くよく利用しています。施設風呂がゆっくりと入れて気に入っています。建物は古いですが、清潔感があり、個人的にはとても満足です	4	3	5	4	3	4	-	ビジネス	一人	Mon Jun 29 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	84956	ビジネスホテル美町	値段から、古いのは覚悟していたのですが、かなりキレイで清潔、匂いもなく居心地がよかったです。4畳半ほどの和室ですが、一人であれば十分なスペースです。毛布の肌触りがよく、安眠できました。和室のお風呂は共同ですが、ユニットではなくわりと深めの浴槽なのでゆっくりできます。最寄のコンビニは松山駅近くにあり、徒歩2～3分で行けます。(ただし23時くらいで閉まります)共同のお風呂が気にならないのであれば、かなり快適でおすすめです。	5	4	5	5	3	4	-	レジャー	一人	Sat Feb 21 00:00:00 JST 2015	neo_tri	30代	女性	1
A_レジャー	04_道後	6001	道後温泉　道後グランドホテル	8月初旬に2人で宿泊させていただきました。道後温泉から近いということで選ばせていただきました。実際に行ってみて、下駄で歩いても5分かからず道後温泉まで着きました。道後温泉は午後はお客さんが多く、受付からごちゃごちゃしたような感じでした。なので私たちは朝風呂にしました。朝は人が少なく、ゆったりと入ることができました。お風呂を出て、近くにしてよかったと、改めて思いました。	4	3	5	3	4	3	3	レジャー	恋人	Sun Aug 09 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	13429	道後温泉　大和屋本店	お世話になりました。今回の目的は、美味しいものを食べて、温泉に入るだけ、それ以外はなし。ということで、初めて温泉宿に宿泊させていただいきました。いやぁー、良いものですね。ロケーションもお部屋も、とても気に入りました。能の説明、料理も楽しめました。帰りはお部屋にパソコンを忘れてしまったのですが、出発して間もなく連絡をいただけました。温泉、とても気持ち良かったです！年内に、また伺いたいと思いますので、よろしくお願いします。	5	5	5	5	5	5	4	レジャー	一人	Fri Aug 28 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	27716	奥道後　壱湯の守（いちゆのもり）（旧　ホテル奥道後）	中国人のマナーの悪さには困ったものです。順番は守らない。テーブルにまだ残っているのに取りに行っている間（ビール）に勝手にかたずけて自分たちが座っていたりとびっくりさせられました。ホテル側も「食事中」というカードを作ったらどうですか。	4	4	4	4	4	5	4	レジャー	一人	Sun Apr 26 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	43995	ホテルＮｏ１松山	立地場所が良かった。	3	4	4	3	3	-	-	レジャー	一人	Mon Jul 13 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	220	松山全日空ホテル	GWで街中ざわついていましたが、ホテルの中は、落ち着けました。	4	3	5	4	4	3	-	レジャー	一人	Sat May 02 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	20374	アビスイン道後・松山	無し	4	4	4	4	4	3	3	ビジネス	一人	Tue Oct 06 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	16716	県庁前　ホテルアビス松山	立地は繁華街に近くとてもいいところにあります。駐車場も完備で便利です。格安なのであまり期待していませんでしたが、禁煙ルームのせいか敏感な臭いも問題ありませんでした。朝の食事もサービスの割にはおいしくおなか一杯いただきました。ただ、隣のテレビの音とかが聞こえるので、ちょっと気を使いました。	4	3	5	4	4	3	3	レジャー	家族	Sun Oct 11 00:00:00 JST 2015	★翔龍★	50代	男性	1
A_レジャー	04_道後	220	松山全日空ホテル	さすがは全日空ホテルサービス施設コストだけは有ります。またお願いいたします。	5	4	5	5	4	4	5	レジャー	家族	Sat Jul 11 00:00:00 JST 2015	yatisa2000	60代	男性	9
A_レジャー	04_道後	13429	道後温泉　大和屋本店	叔父夫婦と母と４人での旅行でした。部屋は２部屋での宿泊でした。お値段も手ごろで商店街も近く大変楽しい旅行になりました。接客も感じ良く、清潔感のある旅館でした。ただ照明が少し暗く感じました。母は高齢なのでもう少し明るいほうがよかったようです。	5	5	5	5	4	4	4	レジャー	家族	Mon Aug 31 00:00:00 JST 2015	さるちゃん6760	50代	女性	1
A_レジャー	04_道後	142569	松山道後ビジネスホテルさくら	風俗街にありますが、部屋は広く、スタッフは親切です。	3	3	1	3	2	3	-	レジャー	一人	Sat May 02 00:00:00 JST 2015	もも0242	20代	女性	4
A_レジャー	04_道後	17668	道後温泉　茶玻瑠	大満足です！	4	5	5	5	4	5	5	レジャー	友達	Wed Dec 09 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	11332	道後温泉　ふなや	謝恩プランだったため過度な期待はしてませんでしたが、良い意味で大きく期待を裏切られました。従業員の方々の物腰の柔らかくて丁寧なサービス、お料理、お部屋の広さや設備、清潔感、お部屋＆館内の温度管理・香り、大浴場に常備されたタオル、温泉の温度に至るまですべてにおいてパーフェクトでした。これが伝統と格式のある「ふなや精神」なんだと感じました。不快に感じる点が何一つありません。今までハイクラスな宿や特別室などにも宿泊していますが、ＴＯＰ３に入ります。一つだけ要望を言わせて頂くとしたら、２４時間温泉に入れるようにしてほしかったです（部屋風呂も温泉は５：３０～だったので・・・）。女性の身支度は時間がかかるので、朝早く宿を発つ場合は、朝ゆっくり温泉に浸かっているいる時間がありません。でも上記の点を抜かしても最高の旅の１ページになりました。お世話になりました。	5	5	5	5	5	5	5	レジャー	家族	Tue Feb 17 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	70933	ウェルピア伊予	伊予市の制度なのか、宿泊代金の一部キャッシュバックが有ったので、思わぬ所で感激しました。	5	5	4	5	3	4	5	レジャー	家族	Sun Jul 19 00:00:00 JST 2015	シンクー9772	40代	男性	2
A_レジャー	04_道後	226	道後温泉　ホテルパティオ・ドウゴ	道後温泉本館の裏側で立地は良い。他の人も書かれていましたが、第2駐車場への坂道は急斜面で荷物を持っての登りは本当にきつくて息が切れました。夜に停めるとホテルへの道に迷いました。客室間の壁は音が筒抜けです。内装は普通のビジネスホテル。備品はコスト削減を感じさせます。窓からの冷気で室温がかなり下がって、薄い布団1枚ではかなり寒かったです。朝夕食ともホテルの寿司屋で食べましたが、がっかりでした。1万円でこの内容であれば、再訪はないと言い切れます。	1	3	5	1	3	3	2	ビジネス	一人	Sat Jan 24 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	11211	チェックイン松山	非常に便利な立地です。部屋も綺麗で、良かったです。また利用したいと思います。	4	4	5	4	4	4	4	ビジネス	一人	Tue Jun 30 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	7030	道後温泉　ホテル古湧園（こわくえん）	お風呂も良く満足です。	4	4	4	4	4	4	-	ビジネス	家族	Tue Apr 28 00:00:00 JST 2015	HIRO-chan	50代	男性	4
A_レジャー	04_道後	27716	奥道後　壱湯の守（いちゆのもり）（旧　ホテル奥道後）	朝のバイキングが種類豊富で、ボリューム、味ともにとても満足しました。また、露天ぶろは、ゆったりした規模と森林の匂いが漂っていて、とても気に入りました。	4	5	3	4	3	5	5	その他	家族	Mon Jun 15 00:00:00 JST 2015	もっけ9203	50代	男性	1
A_レジャー	04_道後	213	松山東急ＲＥＩホテル	Wifi環境が整っており、極めて快適に使用することが出来た。部屋も清潔かつ静寂で、心地よく過ごすことが出来た。	4	3	5	4	4	3	-	ビジネス	一人	Fri Jun 26 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	20374	アビスイン道後・松山	立地が良かったです。ベットの硬さも丁度よく、快適に休めました。	5	5	5	5	5	4	4	ビジネス	一人	Mon Apr 20 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	6276	ホテルＪＡＬシティ松山	12/22は、昔（60年前）の同級生5名でシングル2室とトリプル１室を申込みました。後日、自分だけ翌日12/23に家内とツインを1泊するように追加しました。先のCheck-Inの際、フロントクラークが「本日はシングルのお申し込みでしたが、明日に予定したツインが空いておりましたので、本日からツインをお使い下さい・・・・・・」と案内されユッタリとくつろぐことができました。　有難うございました。	4	4	5	5	4	4	4	レジャー	家族	Wed Dec 23 00:00:00 JST 2015	ハッピーフィールド	70代	男性	7
A_レジャー	04_道後	13653	道後温泉　ホテル椿館	金額も安くサービスも良く四国巡礼の一環で宿泊して、いい思い出になった。	5	5	5	4	4	4	5	その他	家族	Mon Aug 31 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	17668	道後温泉　茶玻瑠	立地もよく、スタッフの方の応対も満足いくものでした。一番よかったのは、食事がおいしく、これ以上もう食べられないというほどの量だったことです。食事の配膳をしていただいた方の応対も素晴らしかったことが、余計に料理をおいしく感じさせたのではないかと思います。道後温泉に宿泊する際には、次も是非利用させていただきたいと思います。	5	5	5	4	3	4	5	レジャー	友達	Sat May 02 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	43995	ホテルＮｏ１松山	夕食付きプランでしたが、ボリューム、種類ありと満足でした。朝食に関しては、混雑時に入って席が見当たらないので、係りに何処に座ればいいのかと尋ねるも空いてる席にというだけで、なら何処ですかと聞いて探しに行ってもらいましたが、他の客に話しかけられたかでそっち優先。待ち惚けをくらいました。空いてる席に案内するなどのサービスが欲しかったなと。部屋は、ドライヤーが固定式、コンセントは、ノートパソコン、携帯は充電できましたが、wimaxは充電できずでした。	3	4	4	3	3	2	5	ビジネス	一人	Thu Mar 26 00:00:00 JST 2015	マコちゃんさん	40代	男性	42
A_レジャー	04_道後	76392	道後夢蔵　旅庵浪六	非常に快適でした。一人で泊まりましたが一人ではもったいないくらいの部屋。タオルの数やコンセントの数、位置等も利用しやすく細かなところがよかったです。立地も本館の裏ということで観光もしやすく、あいにくの雨でしたがあまり濡れずに移動できるので便利でした。朝食も品数が多くボリュームもあったので食べるのに時間がかかってしまいましたが非常においしく頂けました。	5	5	5	5	5	5	5	レジャー	一人	Mon Aug 31 00:00:00 JST 2015	recipe48	30代	男性	2
A_レジャー	04_道後	80606	ビジネスホテル第一　＜愛媛県＞	何度か利用させていただいています。駅前で街中に行くにも便利な所ですし、スーパーも近いので立地はいいです。施設は古いのとトイレが狭く使い辛かったです。しかし、駐車場が無料での宿泊料を考えると個人的には許容範囲です。また、利用すると思います。	4	3	4	3	3	3	-	ビジネス	一人	Fri Jun 05 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	20377	ターミナルホテル松山	建物自体はちょっと古く、壁がうすく隣の人の声がまる聞こえですが、立地がとても良い!!JRも市電もバス停も目の前で、どこに行くにもとても便利でした。チェックアウト後も荷物を預かってもらったので、手ぶらで気軽に観光に行けました。松山に観光に行くならリーズナブルでオススメの宿です!!	4	4	5	3	4	3	-	レジャー	家族	Thu Apr 16 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	8384	道後温泉　道後プリンスホテル	朝食がバイキングではありませんでした。残念。。。立地は良くないと思いますが、無料バスで移動できるのがいい。楽々でした。プリンスホテルはどこも接客サービスがいいと思います。電話の対応も他の宿とは違いました。安心して泊まれるホテルで、大変満足しています。	4	5	4	5	5	4	3	レジャー	家族	Thu Jul 30 00:00:00 JST 2015	ワンピーす	40代	女性	4
A_レジャー	04_道後	1843	国際ホテル松山	お部屋の清潔感、内装も綺麗です、フロントの方々の親切丁寧な対応、朝食も一品一品クオリティーが高いです全てにおいてパーフェクトなホテルです！宿泊の度に感謝でいっぱいになります。ありがとうございました。	5	5	5	5	5	5	5	レジャー	家族	Tue Sep 29 00:00:00 JST 2015	kennkenn0749	50代	女性	10
A_レジャー	04_道後	20469	道後温泉　オールドイングランド　道後山の手ホテル	松山に出張する時に利用しています。部屋も綺麗で露天風呂、サウナ風呂も完備されているので満足です。	4	3	4	5	4	4	4	ビジネス	一人	Wed May 27 00:00:00 JST 2015	アダム5802	50代	男性	9
A_レジャー	04_道後	140784	たかのこのホテル	バイキングの夕食が残念でした。フルーツも含めてデザートの類が一切ありません。それはおいてもランチに提供しているらしいデザートが冷蔵ケースに見えまたので別料金でいいから出して欲しいというとそれもできないとのこと……。子供はとても残念がっていました。可哀想なので少し歩いてコンビニまでアイスクリームを買いに行きました。	4	4	5	4	4	4	1	レジャー	一人	Sat Dec 05 00:00:00 JST 2015	momongaair	50代	男性	29
A_レジャー	04_道後	43995	ホテルＮｏ１松山	年に3～4回、広島から中四国に、1泊温泉２Ｒゴルフに行きます。今回はじめて、旅館でなく口コミを見てＮＯ１ホテルにしました。駐車場　このプランは無料、３Ｆが広くて止めやすい。坊ちゃん御膳　ペースも速く、おいしい。風呂　大好きなサウナと水風呂もあり、展望風呂。低反発枕を借り、製氷機で氷をもらう。繁華街なので友人は出かける。朝食は少し並ぶ。4人でなく２人2人に。大変珍しく、道後温泉でもない生卵あり。　ポンジュースやはり美味しい。朝食券を忘れたため、鍵を見せたが疑われた。シルバーウイークに8800円でこのサービスは最高！「ビジネスもいいなあ」と仲間に言われた幹司でした。	5	5	5	5	5	5	5	レジャー	一人	Sun Sep 20 00:00:00 JST 2015	ハンデ１０．５	50代	男性	13
A_レジャー	04_道後	15597	アゼリア松山（ＫＯＳＣＯＩＮＮグループ）	水樹奈々さんの地元ライブの際に宿泊させていただきました。コンビニや繁華街が近く、ライブの打ち上げには非常に便利。確かにやや古めの印象でしたが、コストパフォーマンス的には十分だと思います。ただ、アメニティのタオルはトイレのタンクの上に置くよりも、ベッドの上に置く方が良いのではないでしょうか。清掃が入るとは言え、あまり印象が良くないので・・・あと、梅雨がまだ明けていなかったためか朝食の海苔が湿気ていたので、その部分の改善もお願いいたします。	4	4	5	3	4	3	4	レジャー	一人	Sat Jul 04 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	15597	アゼリア松山（ＫＯＳＣＯＩＮＮグループ）	毎回のリピーターです。いつもながら安定した安心感のあるホテルです。繁華街からも近く、コンビニも近いし便利です。出張の際はいつも利用しており、すでにホテルに慣れてしまっているので、悪いところが気にならないだけかもしれませんが、コスパを考えれば上質のホテルだと思います。フロントの接客も良いです。	4	3	4	3	4	3	-	ビジネス	一人	Fri Sep 11 00:00:00 JST 2015	sin33	40代	男性	5
A_レジャー	04_道後	20469	道後温泉　オールドイングランド　道後山の手ホテル	1人では広すぎる位ゆったりとしてステキなお部屋でしたバスタオルなタオルが大浴場に用意されてあり手ぶらで行けるのもいいですね	4	4	4	5	4	5	4	レジャー	一人	Thu Nov 26 00:00:00 JST 2015	db818	50代	女性	1
A_レジャー	04_道後	147840	ネストホテル松山	朝食が色々あっておいしかったです。	4	3	4	4	3	3	4	ビジネス	一人	Tue Sep 08 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	20377	ターミナルホテル松山	駅までとても近くて便利です。	5	5	5	4	4	4	4	レジャー	友達	Fri Oct 23 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	932	ホテルクラウンヒルズ松山（ＢＢＨホテルグループ）	今回のフロントマンは良かったです。お湯も良く出るし枕もピッタリ。ただ悔やまれるのはエアコンの機能切り替えとか温度設定が出来ない集中管理方式の古い設備である事くらい。この時期は寒く感じる人とそうでもない人、暑い人といろいろいるのでエアコンの機能が停止している事が多い。	4	3	4	3	3	3	-	ビジネス	一人	Tue Oct 06 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	04_道後	20377	ターミナルホテル松山	従業員の方々の気遣いがありがたかったです。	4	5	5	3	3	3	-	レジャー	一人	Sun Jun 21 00:00:00 JST 2015	rainier	40代	男性	1
A_レジャー	04_道後	10861	道後温泉　宝荘ホテル	結婚記念日の旅行に利用しました。噂のみかんジュースの出る蛇口は思ったよりおしゃれな感じでした。小さな紙コップで飲むのがちょっと残念。夕食も美味しく大満足ですが一番気に入ったのが鯛釜めしにできたお焦げ・・・。刺身やお肉で結構おなかいっぱいになったあとでも、ぱくぱくと完食。部屋食でこれだけの御馳走なのに楽天スーパーセールで半額なんて申し訳ない！朝食バイキングも出来たての出汁巻き玉子が美味しかった。惜しむらくは松山城のライトアップ・・なんか思ったより暗かった。過不足無く気持ちいいサービス・食事・お風呂、十分満足できる宿だと思いました。	5	5	5	5	4	5	5	レジャー	家族	Fri Sep 25 00:00:00 JST 2015	スカイドン３７	50代	女性	1
